date,type,tree0,tree1,tree2,tree3
2004,all,"
GTreeNodeBase [Childs=2] - [abs]
  GTreeNodeBase [Childs=2] - [abs]
    GTreeNodeBase [Childs=0] - [[8.78, 'Loop']]
","
GTreeNodeBase [Childs=2] - [abs]
  GTreeNodeBase [Childs=2] - [abs]
    GTreeNodeBase [Childs=0] - [[8.78, 'Loop']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=0] - [[8.78, 'Loop']]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=0] - [[1.8, 'Loop']]
    GTreeNodeBase [Childs=0] - [[3.86, 'OrigPagerank']]
","
GTreeNodeBase [Childs=0] - [[8.78, 'Loop']]
"
2004,B,"
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=2] - [H]
    GTreeNodeBase [Childs=0] - [[1.49, 'NormalizedRevDistance']]
  GTreeNodeBase [Childs=2] - [log]
    GTreeNodeBase [Childs=2] - [H]
      GTreeNodeBase [Childs=0] - [[4.02, 'NormalizedOrigDegree']]
","
GTreeNodeBase [Childs=2] - [=]
  GTreeNodeBase [Childs=0] - [[8.11, 'NormalizedTargDegree']]
  GTreeNodeBase [Childs=0] - [[4.61, 'NormalizedDistance']]
","
GTreeNodeBase [Childs=2] - [=]
  GTreeNodeBase [Childs=0] - [[8.11, 'NormalizedTargDegree']]
  GTreeNodeBase [Childs=2] - [max]
    GTreeNodeBase [Childs=0] - [[2.09, 'NormalizedRevDistance']]
    GTreeNodeBase [Childs=2] - [<]
      GTreeNodeBase [Childs=0] - [[1.97, 'NormalizedOrigId']]
      GTreeNodeBase [Childs=2] - [H]
        GTreeNodeBase [Childs=0] - [[3.55, 'Loop']]
","
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=2] - [max]
    GTreeNodeBase [Childs=0] - [[6.37, 'NormalizedDistance']]
    GTreeNodeBase [Childs=0] - [[3.41, 'TargClustering']]
  GTreeNodeBase [Childs=2] - [log]
    GTreeNodeBase [Childs=0] - [[1.4, 'SameCommunity']]
"
2004,C,"
GTreeNodeBase [Childs=2] - [=]
  GTreeNodeBase [Childs=2] - [>]
    GTreeNodeBase [Childs=0] - [[5.17, 'OrigEccentricity']]
    GTreeNodeBase [Childs=2] - [min]
      GTreeNodeBase [Childs=0] - [[4.8, 'NormalizedDistance']]
      GTreeNodeBase [Childs=0] - [[4.3, 'TargClustering']]
  GTreeNodeBase [Childs=2] - [H]
    GTreeNodeBase [Childs=2] - [inv]
      GTreeNodeBase [Childs=0] - [[8.62, 'TargDegree']]
","
GTreeNodeBase [Childs=2] - [H]
  GTreeNodeBase [Childs=2] - [+]
    GTreeNodeBase [Childs=2] - [max]
      GTreeNodeBase [Childs=0] - [[9.85, 'NormalizedDistance']]
      GTreeNodeBase [Childs=2] - [log]
        GTreeNodeBase [Childs=0] - [[0.55, 'NormalizedOrigDegree']]
    GTreeNodeBase [Childs=2] - [T]
      GTreeNodeBase [Childs=2] - [*]
        GTreeNodeBase [Childs=2] - [max]
          GTreeNodeBase [Childs=0] - [[6.49, 'TargClustering']]
          GTreeNodeBase [Childs=2] - [-]
            GTreeNodeBase [Childs=0] - [[2.61, 'OrigId']]
            GTreeNodeBase [Childs=0] - [[11.34, 'Random']]
        GTreeNodeBase [Childs=2] - [=]
          GTreeNodeBase [Childs=2] - [log]
            GTreeNodeBase [Childs=0] - [[3.71, 'Distance']]
          GTreeNodeBase [Childs=0] - [[2.13, 'TargEccentricity']]
","
GTreeNodeBase [Childs=2] - [H]
  GTreeNodeBase [Childs=2] - [+]
    GTreeNodeBase [Childs=2] - [max]
      GTreeNodeBase [Childs=0] - [[9.85, 'NormalizedDistance']]
      GTreeNodeBase [Childs=2] - [log]
        GTreeNodeBase [Childs=0] - [[7.73, 'NormalizedOrigDegree']]
    GTreeNodeBase [Childs=2] - [T]
      GTreeNodeBase [Childs=2] - [*]
        GTreeNodeBase [Childs=2] - [max]
          GTreeNodeBase [Childs=0] - [[2.44, 'OrigEccentricity']]
          GTreeNodeBase [Childs=0] - [[6.95, 'OrigDegree']]
        GTreeNodeBase [Childs=2] - [*]
          GTreeNodeBase [Childs=0] - [[2.29, 'OrigDegree']]
          GTreeNodeBase [Childs=0] - [[11.73, 'NormalizedOrigDegree']]
","
GTreeNodeBase [Childs=2] - [H]
  GTreeNodeBase [Childs=2] - [+]
    GTreeNodeBase [Childs=0] - [[1.76, 'NormalizedDistance']]
    GTreeNodeBase [Childs=2] - [/]
      GTreeNodeBase [Childs=2] - [-]
        GTreeNodeBase [Childs=0] - [[6.28, 'TargCoreN']]
        GTreeNodeBase [Childs=2] - [=]
          GTreeNodeBase [Childs=2] - [exp]
            GTreeNodeBase [Childs=0] - [[7.24, 'NumberOfEdges']]
          GTreeNodeBase [Childs=0] - [[7.4, 'NormalizedRevDistance']]
      GTreeNodeBase [Childs=0] - [[0.14, 'CommonNeighbors']]
"
2004,L,"
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[3.2, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[4.58, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[4.58, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[4.01, 'CommonNeighbors']]
"
2004,T,"
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[4.48, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[4.48, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[4.48, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[4.66, 'CommonNeighbors']]
"
2004,TL,"
GTreeNodeBase [Childs=2] - [log]
  GTreeNodeBase [Childs=2] - [-]
    GTreeNodeBase [Childs=0] - [[3.37, 'CommonNeighbors']]
    GTreeNodeBase [Childs=0] - [[18.0, 'Random']]
","
GTreeNodeBase [Childs=2] - [log]
  GTreeNodeBase [Childs=2] - [-]
    GTreeNodeBase [Childs=0] - [[3.37, 'CommonNeighbors']]
    GTreeNodeBase [Childs=0] - [[18.0, 'Random']]
","
GTreeNodeBase [Childs=2] - [log]
  GTreeNodeBase [Childs=2] - [-]
    GTreeNodeBase [Childs=0] - [[3.37, 'CommonNeighbors']]
    GTreeNodeBase [Childs=0] - [[18.0, 'Random']]
","
GTreeNodeBase [Childs=2] - [H]
  GTreeNodeBase [Childs=0] - [[4.26, 'NormalizedRevDistance']]
"
2005,all,"
GTreeNodeBase [Childs=2] - [<]
  GTreeNodeBase [Childs=0] - [[6.37, 'NormalizedTargDegree']]
  GTreeNodeBase [Childs=2] - [min]
    GTreeNodeBase [Childs=2] - [max]
      GTreeNodeBase [Childs=0] - [[9.06, 'TargId']]
      GTreeNodeBase [Childs=2] - [inv]
        GTreeNodeBase [Childs=0] - [[2.51, 'Constant']]
    GTreeNodeBase [Childs=0] - [[3.29, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=0] - [[0.95, 'OrigPagerank']]
  GTreeNodeBase [Childs=0] - [[7.16, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[7.16, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[7.16, 'Loop']]
"
2005,B,"
GTreeNodeBase [Childs=2] - [H]
  GTreeNodeBase [Childs=2] - [log]
    GTreeNodeBase [Childs=0] - [[1.82, 'NormalizedDistance']]
","
GTreeNodeBase [Childs=2] - [H]
  GTreeNodeBase [Childs=2] - [log]
    GTreeNodeBase [Childs=0] - [[1.82, 'NormalizedDistance']]
","
GTreeNodeBase [Childs=0] - [[3.85, 'Loop']]
","
GTreeNodeBase [Childs=2] - [H]
  GTreeNodeBase [Childs=2] - [abs]
    GTreeNodeBase [Childs=0] - [[1.82, 'NormalizedDistance']]
"
2005,C,"
GTreeNodeBase [Childs=0] - [[0.77, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[4.65, 'Loop']]
","
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=0] - [[5.68, 'Loop']]
  GTreeNodeBase [Childs=0] - [[5.74, 'Loop']]
","
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=0] - [[0.77, 'Loop']]
  GTreeNodeBase [Childs=0] - [[0.77, 'OrigCloseness']]
"
2005,L,"
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[3.59, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[3.59, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[3.59, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[3.59, 'CommonNeighbors']]
"
2005,T,"
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[4.31, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[4.31, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[4.31, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[4.31, 'CommonNeighbors']]
"
2005,TL,"
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=2] - [min]
    GTreeNodeBase [Childs=2] - [min]
      GTreeNodeBase [Childs=0] - [[1.95, 'Loop']]
      GTreeNodeBase [Childs=2] - [=]
        GTreeNodeBase [Childs=0] - [[0.48, 'OrigDegree']]
        GTreeNodeBase [Childs=0] - [[0.78, 'TargCoreN']]
    GTreeNodeBase [Childs=0] - [[0.78, 'TargCoreN']]
  GTreeNodeBase [Childs=2] - [abs]
    GTreeNodeBase [Childs=2] - [/]
      GTreeNodeBase [Childs=0] - [[0.11, 'TargEccentricity']]
      GTreeNodeBase [Childs=2] - [=]
        GTreeNodeBase [Childs=0] - [[3.19, 'OrigCloseness']]
        GTreeNodeBase [Childs=0] - [[11.21, 'OrigDegree']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=2] - [min]
    GTreeNodeBase [Childs=2] - [min]
      GTreeNodeBase [Childs=0] - [[1.95, 'Loop']]
      GTreeNodeBase [Childs=2] - [=]
        GTreeNodeBase [Childs=0] - [[0.48, 'OrigDegree']]
        GTreeNodeBase [Childs=0] - [[0.78, 'TargCoreN']]
    GTreeNodeBase [Childs=0] - [[0.78, 'TargCoreN']]
  GTreeNodeBase [Childs=2] - [abs]
    GTreeNodeBase [Childs=2] - [/]
      GTreeNodeBase [Childs=0] - [[0.11, 'TargEccentricity']]
      GTreeNodeBase [Childs=2] - [=]
        GTreeNodeBase [Childs=0] - [[3.19, 'OrigCloseness']]
        GTreeNodeBase [Childs=0] - [[11.21, 'OrigDegree']]
","
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=2] - [min]
    GTreeNodeBase [Childs=0] - [[1.61, 'OrigId']]
    GTreeNodeBase [Childs=0] - [[3.45, 'OrigId']]
","
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=2] - [min]
    GTreeNodeBase [Childs=0] - [[1.61, 'OrigId']]
    GTreeNodeBase [Childs=0] - [[3.45, 'OrigId']]
"
2006,all,"
GTreeNodeBase [Childs=2] - [-]
  GTreeNodeBase [Childs=0] - [[2.05, 'CommonNeighbors']]
  GTreeNodeBase [Childs=0] - [[3.31, 'OrigClustering']]
","
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=0] - [[5.12, 'TargId']]
","
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=0] - [[5.12, 'TargId']]
","
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=0] - [[5.12, 'TargId']]
"
2006,B,"
GTreeNodeBase [Childs=2] - [=]
  GTreeNodeBase [Childs=0] - [[0.46, 'TargEccentricity']]
  GTreeNodeBase [Childs=2] - [>]
    GTreeNodeBase [Childs=0] - [[4.59, 'NormalizedOrigDegree']]
    GTreeNodeBase [Childs=0] - [[4.39, 'OrigId']]
","
GTreeNodeBase [Childs=2] - [=]
  GTreeNodeBase [Childs=0] - [[0.46, 'TargEccentricity']]
  GTreeNodeBase [Childs=2] - [>]
    GTreeNodeBase [Childs=0] - [[4.59, 'TargCloseness']]
    GTreeNodeBase [Childs=2] - [max]
      GTreeNodeBase [Childs=0] - [[4.39, 'OrigId']]
      GTreeNodeBase [Childs=2] - [=]
        GTreeNodeBase [Childs=0] - [[6.58, 'Loop']]
        GTreeNodeBase [Childs=0] - [[1.39, 'OrigDegree']]
","
GTreeNodeBase [Childs=2] - [-]
  GTreeNodeBase [Childs=2] - [>]
    GTreeNodeBase [Childs=2] - [=]
      GTreeNodeBase [Childs=2] - [>]
        GTreeNodeBase [Childs=2] - [inv]
          GTreeNodeBase [Childs=0] - [[0.46, 'TargEccentricity']]
        GTreeNodeBase [Childs=0] - [[5.92, 'NormalizedTargId']]
      GTreeNodeBase [Childs=0] - [[1.22, 'OrigId']]
    GTreeNodeBase [Childs=0] - [[4.59, 'NormalizedDistance']]
  GTreeNodeBase [Childs=2] - [>]
    GTreeNodeBase [Childs=2] - [>]
      GTreeNodeBase [Childs=2] - [+]
        GTreeNodeBase [Childs=0] - [[5.25, 'OrigPagerank']]
        GTreeNodeBase [Childs=0] - [[0.95, 'OrigDegree']]
      GTreeNodeBase [Childs=2] - [/]
        GTreeNodeBase [Childs=0] - [[6.58, 'Loop']]
        GTreeNodeBase [Childs=0] - [[0.46, 'TargEccentricity']]
    GTreeNodeBase [Childs=0] - [[9.37, 'Distance']]
","
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=2] - [>]
    GTreeNodeBase [Childs=0] - [[1.39, 'Loop']]
    GTreeNodeBase [Childs=0] - [[4.6, 'OrigId']]
  GTreeNodeBase [Childs=0] - [[0.35, 'NormalizedOrigDegree']]
"
2006,C,"
GTreeNodeBase [Childs=0] - [[1.87, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[1.91, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[1.87, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[2.19, 'CommonNeighbors']]
"
2006,L,"
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[2.06, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[2.06, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[2.06, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[2.06, 'CommonNeighbors']]
"
2006,T,"
GTreeNodeBase [Childs=2] - [-]
  GTreeNodeBase [Childs=0] - [[8.5, 'Loop']]
  GTreeNodeBase [Childs=0] - [[0.27, 'TargDegree']]
","
GTreeNodeBase [Childs=2] - [abs]
  GTreeNodeBase [Childs=0] - [[1.63, 'Loop']]
","
GTreeNodeBase [Childs=2] - [-]
  GTreeNodeBase [Childs=2] - [<]
    GTreeNodeBase [Childs=0] - [[1.17, 'RevDistance']]
    GTreeNodeBase [Childs=0] - [[9.85, 'TargCoreN']]
  GTreeNodeBase [Childs=0] - [[5.0, 'Random']]
","
GTreeNodeBase [Childs=2] - [-]
  GTreeNodeBase [Childs=0] - [[8.5, 'Loop']]
  GTreeNodeBase [Childs=0] - [[0.27, 'TargCoreN']]
"
2006,TL,"
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[1.58, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[1.58, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[1.58, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=2] - [/]
    GTreeNodeBase [Childs=0] - [[2.54, 'OrigCoreN']]
    GTreeNodeBase [Childs=0] - [[10.61, 'NormalizedTargId']]
"
2007,all,"
GTreeNodeBase [Childs=0] - [[14.98, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[14.98, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[14.98, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[14.98, 'Loop']]
"
2007,B,"
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=2] - [inv]
    GTreeNodeBase [Childs=0] - [[12.98, 'OrigPagerank']]
  GTreeNodeBase [Childs=0] - [[7.93, 'NormalizedDistance']]
","
GTreeNodeBase [Childs=2] - [-]
  GTreeNodeBase [Childs=2] - [>]
    GTreeNodeBase [Childs=2] - [inv]
      GTreeNodeBase [Childs=2] - [max]
        GTreeNodeBase [Childs=2] - [>]
          GTreeNodeBase [Childs=2] - [>]
            GTreeNodeBase [Childs=0] - [[2.6, 'OrigPagerank']]
            GTreeNodeBase [Childs=0] - [[3.07, 'NormalizedOrigId']]
          GTreeNodeBase [Childs=0] - [[2.39, 'NormalizedDistance']]
        GTreeNodeBase [Childs=2] - [inv]
          GTreeNodeBase [Childs=0] - [[1.3, 'RevDistance']]
    GTreeNodeBase [Childs=0] - [[4.35, 'OrigCloseness']]
  GTreeNodeBase [Childs=2] - [inv]
    GTreeNodeBase [Childs=0] - [[9.41, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=2] - [exp]
    GTreeNodeBase [Childs=2] - [inv]
      GTreeNodeBase [Childs=2] - [+]
        GTreeNodeBase [Childs=0] - [[1.69, 'TargClustering']]
        GTreeNodeBase [Childs=2] - [max]
          GTreeNodeBase [Childs=2] - [T]
            GTreeNodeBase [Childs=0] - [[7.14, 'NormalizedDistance']]
          GTreeNodeBase [Childs=2] - [abs]
            GTreeNodeBase [Childs=0] - [[2.29, 'TargId']]
  GTreeNodeBase [Childs=2] - [-]
    GTreeNodeBase [Childs=0] - [[4.18, 'OrigClustering']]
    GTreeNodeBase [Childs=2] - [N]
      GTreeNodeBase [Childs=0] - [[0.24, 'OrigCloseness']]
","
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=2] - [exp]
    GTreeNodeBase [Childs=2] - [abs]
      GTreeNodeBase [Childs=2] - [-]
        GTreeNodeBase [Childs=0] - [[7.93, 'NormalizedDistance']]
        GTreeNodeBase [Childs=2] - [=]
          GTreeNodeBase [Childs=0] - [[1.91, 'NormalizedTargId']]
          GTreeNodeBase [Childs=2] - [>]
            GTreeNodeBase [Childs=0] - [[1.95, 'OrigCoreN']]
            GTreeNodeBase [Childs=0] - [[0.92, 'TargEccentricity']]
  GTreeNodeBase [Childs=2] - [-]
    GTreeNodeBase [Childs=0] - [[4.18, 'OrigClustering']]
    GTreeNodeBase [Childs=0] - [[0.68, 'NormalizedDistance']]
"
2007,C,"
GTreeNodeBase [Childs=2] - [+]
  GTreeNodeBase [Childs=2] - [=]
    GTreeNodeBase [Childs=0] - [[5.28, 'CommonNeighbors']]
    GTreeNodeBase [Childs=2] - [log]
      GTreeNodeBase [Childs=0] - [[4.52, 'TargDegree']]
  GTreeNodeBase [Childs=0] - [[5.34, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[9.23, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [+]
  GTreeNodeBase [Childs=0] - [[8.01, 'CommonNeighbors']]
  GTreeNodeBase [Childs=0] - [[5.28, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [+]
  GTreeNodeBase [Childs=0] - [[1.78, 'OrigCloseness']]
  GTreeNodeBase [Childs=0] - [[5.34, 'CommonNeighbors']]
"
2007,L,"
GTreeNodeBase [Childs=2] - [/]
  GTreeNodeBase [Childs=2] - [+]
    GTreeNodeBase [Childs=0] - [[7.15, 'CommonNeighbors']]
    GTreeNodeBase [Childs=2] - [opp]
      GTreeNodeBase [Childs=0] - [[2.93, 'Random']]
  GTreeNodeBase [Childs=2] - [=]
    GTreeNodeBase [Childs=0] - [[6.87, 'OrigPagerank']]
    GTreeNodeBase [Childs=0] - [[2.28, 'NormalizedOrigId']]
","
GTreeNodeBase [Childs=2] - [/]
  GTreeNodeBase [Childs=2] - [+]
    GTreeNodeBase [Childs=0] - [[7.15, 'CommonNeighbors']]
    GTreeNodeBase [Childs=2] - [opp]
      GTreeNodeBase [Childs=0] - [[2.93, 'Random']]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=0] - [[4.46, 'OrigClustering']]
    GTreeNodeBase [Childs=0] - [[5.91, 'TargCloseness']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=2] - [+]
    GTreeNodeBase [Childs=0] - [[7.15, 'CommonNeighbors']]
    GTreeNodeBase [Childs=2] - [opp]
      GTreeNodeBase [Childs=0] - [[2.93, 'Random']]
  GTreeNodeBase [Childs=2] - [/]
    GTreeNodeBase [Childs=2] - [+]
      GTreeNodeBase [Childs=0] - [[7.15, 'CommonNeighbors']]
      GTreeNodeBase [Childs=0] - [[1.35, 'Random']]
    GTreeNodeBase [Childs=0] - [[11.04, 'RevDistance']]
","
GTreeNodeBase [Childs=2] - [/]
  GTreeNodeBase [Childs=2] - [+]
    GTreeNodeBase [Childs=0] - [[7.15, 'CommonNeighbors']]
    GTreeNodeBase [Childs=2] - [opp]
      GTreeNodeBase [Childs=2] - [=]
        GTreeNodeBase [Childs=0] - [[1.4, 'OrigCloseness']]
        GTreeNodeBase [Childs=2] - [T]
          GTreeNodeBase [Childs=0] - [[12.39, 'Distance']]
  GTreeNodeBase [Childs=2] - [=]
    GTreeNodeBase [Childs=0] - [[6.87, 'OrigDegree']]
    GTreeNodeBase [Childs=0] - [[2.54, 'NormalizedOrigId']]
"
2007,T,"
GTreeNodeBase [Childs=2] - [=]
  GTreeNodeBase [Childs=0] - [[8.29, 'NormalizedRevDistance']]
  GTreeNodeBase [Childs=2] - [log]
    GTreeNodeBase [Childs=2] - [log]
      GTreeNodeBase [Childs=0] - [[9.54, 'TargClustering']]
","
GTreeNodeBase [Childs=2] - [=]
  GTreeNodeBase [Childs=0] - [[8.29, 'NormalizedRevDistance']]
  GTreeNodeBase [Childs=2] - [log]
    GTreeNodeBase [Childs=2] - [log]
      GTreeNodeBase [Childs=0] - [[9.54, 'TargClustering']]
","
GTreeNodeBase [Childs=2] - [=]
  GTreeNodeBase [Childs=0] - [[8.29, 'NormalizedRevDistance']]
  GTreeNodeBase [Childs=2] - [log]
    GTreeNodeBase [Childs=2] - [log]
      GTreeNodeBase [Childs=0] - [[9.54, 'TargClustering']]
","
GTreeNodeBase [Childs=2] - [=]
  GTreeNodeBase [Childs=2] - [>]
    GTreeNodeBase [Childs=2] - [log]
      GTreeNodeBase [Childs=0] - [[5.8, 'Distance']]
    GTreeNodeBase [Childs=0] - [[5.53, 'CommonNeighbors']]
  GTreeNodeBase [Childs=2] - [=]
    GTreeNodeBase [Childs=0] - [[10.73, 'NormalizedTargId']]
    GTreeNodeBase [Childs=2] - [-]
      GTreeNodeBase [Childs=2] - [log]
        GTreeNodeBase [Childs=0] - [[2.68, 'Distance']]
      GTreeNodeBase [Childs=0] - [[11.19, 'TargEccentricity']]
"
2007,TL,"
GTreeNodeBase [Childs=2] - [N]
  GTreeNodeBase [Childs=0] - [[3.07, 'RevDistance']]
","
GTreeNodeBase [Childs=2] - [abs]
  GTreeNodeBase [Childs=0] - [[2.44, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[1.48, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[1.75, 'SameCommunity']]
"
2008,all,"
GTreeNodeBase [Childs=0] - [[6.58, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[6.45, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[6.45, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[6.54, 'Loop']]
"
2008,B,"
GTreeNodeBase [Childs=2] - [/]
  GTreeNodeBase [Childs=0] - [[1.72, 'OrigClustering']]
  GTreeNodeBase [Childs=0] - [[2.36, 'OrigId']]
","
GTreeNodeBase [Childs=2] - [/]
  GTreeNodeBase [Childs=2] - [T]
    GTreeNodeBase [Childs=0] - [[0.9, 'SameCommunity']]
  GTreeNodeBase [Childs=0] - [[4.77, 'OrigId']]
","
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=2] - [+]
    GTreeNodeBase [Childs=0] - [[2.36, 'OrigId']]
    GTreeNodeBase [Childs=0] - [[2.95, 'OrigCoreN']]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=2] - [*]
      GTreeNodeBase [Childs=2] - [inv]
        GTreeNodeBase [Childs=0] - [[6.89, 'OrigId']]
      GTreeNodeBase [Childs=0] - [[1.42, 'Loop']]
    GTreeNodeBase [Childs=0] - [[6.23, 'Loop']]
","
GTreeNodeBase [Childs=2] - [/]
  GTreeNodeBase [Childs=0] - [[1.42, 'Loop']]
  GTreeNodeBase [Childs=0] - [[2.36, 'OrigId']]
"
2008,C,"
GTreeNodeBase [Childs=0] - [[1.8, 'Loop']]
","
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=0] - [[3.96, 'OrigDegree']]
  GTreeNodeBase [Childs=0] - [[3.98, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[6.67, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[3.98, 'Loop']]
"
2008,L,"
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[4.47, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[8.05, 'Loop']]
","
GTreeNodeBase [Childs=2] - [abs]
  GTreeNodeBase [Childs=2] - [exp]
    GTreeNodeBase [Childs=0] - [[4.47, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[4.57, 'Loop']]
"
